proposal_selectable_id,model_key,section_family,orderable_rpo,source_ref_id,source_sheet,source_row,source_field,raw_value,source_detail_raw
prop_stingray_exterior_efy,stingray,exterior,EFY,staging_variant_matrix_rows.csv:Exterior 1:15:a6fd7dc20a,Exterior 1,15,variant_matrix_row,"Exterior accents, body-color, side vents and front/rear grille accents
1. Not available with exterior color (GBA) Black.
2. Not available with exterior color (GBA) Black. Also includes tonneau grille.","Exterior accents, body-color, side vents and front/rear grille accents
1. Not available with exterior color (GBA) Black.
2. Not available with exterior color (GBA) Black. Also includes tonneau grille."
prop_stingray_exterior_eyk,stingray,exterior,EYK,staging_variant_matrix_rows.csv:Exterior 1:7:38d88fa1a3,Exterior 1,7,variant_matrix_row,Chrome Exterior Badge Package,Chrome Exterior Badge Package
prop_stingray_exterior_eyk,stingray,exterior,EYK,staging_variant_matrix_rows.csv:Exterior 1:7:ba9f476392,Exterior 1,7,variant_matrix_row,Chrome Exterior Badge Package,Chrome Exterior Badge Package
prop_stingray_exterior_eyk,stingray,exterior,EYK,staging_variant_matrix_rows.csv:Exterior 1:7:c11b62b036,Exterior 1,7,variant_matrix_row,Chrome Exterior Badge Package,Chrome Exterior Badge Package
prop_stingray_exterior_pcu,stingray,exterior,PCU,staging_variant_matrix_rows.csv:Exterior 1:23:1fccac9f04,Exterior 1,23,variant_matrix_row,"LPO, Stingray Protection Package, includes (VWE) front radiator grille screens LPO, (STI) Black composite rocker extensions LPO, and (VQK) Black custom splash guards LPO, Genuine Corvette Accessories
1. Not available with (5V7) Black Ground Effects, LPO.
2. Not available with 5V7, 5VM, 5W8.","LPO, Stingray Protection Package, includes (VWE) front radiator grille screens LPO, (STI) Black composite rocker extensions LPO, and (VQK) Black custom splash guards LPO, Genuine Corvette Accessories
1. Not available with (5V7) Black Ground Effects, LPO.
2. Not available with 5V7, 5VM, 5W8."
prop_stingray_exterior_pcu,stingray,exterior,PCU,staging_variant_matrix_rows.csv:Exterior 1:23:480f330c5f,Exterior 1,23,variant_matrix_row,"LPO, Stingray Protection Package, includes (VWE) front radiator grille screens LPO, (STI) Black composite rocker extensions LPO, and (VQK) Black custom splash guards LPO, Genuine Corvette Accessories
1. Not available with (5V7) Black Ground Effects, LPO.
2. Not available with 5V7, 5VM, 5W8.","LPO, Stingray Protection Package, includes (VWE) front radiator grille screens LPO, (STI) Black composite rocker extensions LPO, and (VQK) Black custom splash guards LPO, Genuine Corvette Accessories
1. Not available with (5V7) Black Ground Effects, LPO.
2. Not available with 5V7, 5VM, 5W8."
prop_stingray_exterior_pcu,stingray,exterior,PCU,staging_variant_matrix_rows.csv:Exterior 1:23:a839efede8,Exterior 1,23,variant_matrix_row,"LPO, Stingray Protection Package, includes (VWE) front radiator grille screens LPO, (STI) Black composite rocker extensions LPO, and (VQK) Black custom splash guards LPO, Genuine Corvette Accessories
1. Not available with (5V7) Black Ground Effects, LPO.
2. Not available with 5V7, 5VM, 5W8.","LPO, Stingray Protection Package, includes (VWE) front radiator grille screens LPO, (STI) Black composite rocker extensions LPO, and (VQK) Black custom splash guards LPO, Genuine Corvette Accessories
1. Not available with (5V7) Black Ground Effects, LPO.
2. Not available with 5V7, 5VM, 5W8."
prop_stingray_exterior_pcx,stingray,exterior,PCX,staging_variant_matrix_rows.csv:Exterior 1:25:00f14d02c0,Exterior 1,25,variant_matrix_row,"LPO, Tech Bronze Accent Package, includes (5DG) 19"" front/20"" rear 20-spoke Tech Bronze aluminum wheels LPO, (SFZ) Dark Stealth crossed flags emblem LPO, (SHT) Jake hood graphic with Tech Bronze accent LPO and (SNG) Carbon Flash Metallic with Tech Bronze accent fender hash stripes LPO, Genuine Corvette Accessories
1. Not available with R8C, SPZ, SFE, SPY, S47, EYK, PDV, SB7 or RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX).","LPO, Tech Bronze Accent Package, includes (5DG) 19"" front/20"" rear 20-spoke Tech Bronze aluminum wheels LPO, (SFZ) Dark Stealth crossed flags emblem LPO, (SHT) Jake hood graphic with Tech Bronze accent LPO and (SNG) Carbon Flash Metallic with Tech Bronze accent fender hash stripes LPO, Genuine Corvette Accessories
1. Not available with R8C, SPZ, SFE, SPY, S47, EYK, PDV, SB7 or RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX)."
prop_stingray_exterior_pcx,stingray,exterior,PCX,staging_variant_matrix_rows.csv:Exterior 1:25:20a3563097,Exterior 1,25,variant_matrix_row,"LPO, Tech Bronze Accent Package, includes (5DG) 19"" front/20"" rear 20-spoke Tech Bronze aluminum wheels LPO, (SFZ) Dark Stealth crossed flags emblem LPO, (SHT) Jake hood graphic with Tech Bronze accent LPO and (SNG) Carbon Flash Metallic with Tech Bronze accent fender hash stripes LPO, Genuine Corvette Accessories
1. Not available with R8C, SPZ, SFE, SPY, S47, EYK, PDV, SB7 or RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX).","LPO, Tech Bronze Accent Package, includes (5DG) 19"" front/20"" rear 20-spoke Tech Bronze aluminum wheels LPO, (SFZ) Dark Stealth crossed flags emblem LPO, (SHT) Jake hood graphic with Tech Bronze accent LPO and (SNG) Carbon Flash Metallic with Tech Bronze accent fender hash stripes LPO, Genuine Corvette Accessories
1. Not available with R8C, SPZ, SFE, SPY, S47, EYK, PDV, SB7 or RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX)."
prop_stingray_exterior_pcx,stingray,exterior,PCX,staging_variant_matrix_rows.csv:Exterior 1:25:2d5d89e986,Exterior 1,25,variant_matrix_row,"LPO, Tech Bronze Accent Package, includes (5DG) 19"" front/20"" rear 20-spoke Tech Bronze aluminum wheels LPO, (SFZ) Dark Stealth crossed flags emblem LPO, (SHT) Jake hood graphic with Tech Bronze accent LPO and (SNG) Carbon Flash Metallic with Tech Bronze accent fender hash stripes LPO, Genuine Corvette Accessories
1. Not available with R8C, SPZ, SFE, SPY, S47, EYK, PDV, SB7 or RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX).","LPO, Tech Bronze Accent Package, includes (5DG) 19"" front/20"" rear 20-spoke Tech Bronze aluminum wheels LPO, (SFZ) Dark Stealth crossed flags emblem LPO, (SHT) Jake hood graphic with Tech Bronze accent LPO and (SNG) Carbon Flash Metallic with Tech Bronze accent fender hash stripes LPO, Genuine Corvette Accessories
1. Not available with R8C, SPZ, SFE, SPY, S47, EYK, PDV, SB7 or RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX)."
prop_stingray_exterior_pdv,stingray,exterior,PDV,staging_variant_matrix_rows.csv:Exterior 1:24:5a9c3d61cb,Exterior 1,24,variant_matrix_row,"LPO, Stingray R Appearance Package, includes (SB7) Corvette Racing Themed Graphics Package with Jake and Stingray R logos and (VWD) Stingray R logo wheel center caps, Genuine Corvette Accessory
1. Not available with RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX).","LPO, Stingray R Appearance Package, includes (SB7) Corvette Racing Themed Graphics Package with Jake and Stingray R logos and (VWD) Stingray R logo wheel center caps, Genuine Corvette Accessory
1. Not available with RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX)."
prop_stingray_exterior_pdv,stingray,exterior,PDV,staging_variant_matrix_rows.csv:Exterior 1:24:5d5158cb04,Exterior 1,24,variant_matrix_row,"LPO, Stingray R Appearance Package, includes (SB7) Corvette Racing Themed Graphics Package with Jake and Stingray R logos and (VWD) Stingray R logo wheel center caps, Genuine Corvette Accessory
1. Not available with RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX).","LPO, Stingray R Appearance Package, includes (SB7) Corvette Racing Themed Graphics Package with Jake and Stingray R logos and (VWD) Stingray R logo wheel center caps, Genuine Corvette Accessory
1. Not available with RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX)."
prop_stingray_exterior_pdv,stingray,exterior,PDV,staging_variant_matrix_rows.csv:Exterior 1:24:95dc6a635b,Exterior 1,24,variant_matrix_row,"LPO, Stingray R Appearance Package, includes (SB7) Corvette Racing Themed Graphics Package with Jake and Stingray R logos and (VWD) Stingray R logo wheel center caps, Genuine Corvette Accessory
1. Not available with RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX).","LPO, Stingray R Appearance Package, includes (SB7) Corvette Racing Themed Graphics Package with Jake and Stingray R logos and (VWD) Stingray R logo wheel center caps, Genuine Corvette Accessory
1. Not available with RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX)."
prop_stingray_exterior_pin,stingray,exterior,PIN,staging_variant_matrix_rows.csv:Exterior 1:12:0207896322,Exterior 1,12,variant_matrix_row,"Customer VIN ending reservation
1. This option is subject to restrictions and approval. NOT AVAILABLE on all VINs. Available on SOLD orders only.","Customer VIN ending reservation
1. This option is subject to restrictions and approval. NOT AVAILABLE on all VINs. Available on SOLD orders only."
prop_stingray_exterior_pin,stingray,exterior,PIN,staging_variant_matrix_rows.csv:Exterior 1:12:57c3439037,Exterior 1,12,variant_matrix_row,"Customer VIN ending reservation
1. This option is subject to restrictions and approval. NOT AVAILABLE on all VINs. Available on SOLD orders only.","Customer VIN ending reservation
1. This option is subject to restrictions and approval. NOT AVAILABLE on all VINs. Available on SOLD orders only."
prop_stingray_exterior_pin,stingray,exterior,PIN,staging_variant_matrix_rows.csv:Exterior 1:12:583f1d8322,Exterior 1,12,variant_matrix_row,"Customer VIN ending reservation
1. This option is subject to restrictions and approval. NOT AVAILABLE on all VINs. Available on SOLD orders only.","Customer VIN ending reservation
1. This option is subject to restrictions and approval. NOT AVAILABLE on all VINs. Available on SOLD orders only."
prop_stingray_exterior_q99,stingray,exterior,Q99,staging_variant_matrix_rows.csv:Exterior 1:101:4d0169e8bc,Exterior 1,101,variant_matrix_row,"Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke bright machined-face forged aluminum","Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke bright machined-face forged aluminum"
prop_stingray_exterior_q99,stingray,exterior,Q99,staging_variant_matrix_rows.csv:Exterior 1:101:5c9e55e49a,Exterior 1,101,variant_matrix_row,"Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke bright machined-face forged aluminum","Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke bright machined-face forged aluminum"
prop_stingray_exterior_q99,stingray,exterior,Q99,staging_variant_matrix_rows.csv:Exterior 1:101:662f5c9528,Exterior 1,101,variant_matrix_row,"Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke bright machined-face forged aluminum","Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke bright machined-face forged aluminum"
prop_stingray_exterior_q9a,stingray,exterior,Q9A,staging_variant_matrix_rows.csv:Exterior 1:102:06097adca3,Exterior 1,102,variant_matrix_row,"Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke Midnight Gray forged aluminum with Red stripe","Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke Midnight Gray forged aluminum with Red stripe"
prop_stingray_exterior_q9a,stingray,exterior,Q9A,staging_variant_matrix_rows.csv:Exterior 1:102:3da1ed4689,Exterior 1,102,variant_matrix_row,"Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke Midnight Gray forged aluminum with Red stripe","Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke Midnight Gray forged aluminum with Red stripe"
prop_stingray_exterior_q9a,stingray,exterior,Q9A,staging_variant_matrix_rows.csv:Exterior 1:102:4b07ff1242,Exterior 1,102,variant_matrix_row,"Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke Midnight Gray forged aluminum with Red stripe","Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke Midnight Gray forged aluminum with Red stripe"
prop_stingray_exterior_q9i,stingray,exterior,Q9I,staging_variant_matrix_rows.csv:Exterior 1:103:2793dd6eea,Exterior 1,103,variant_matrix_row,"Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke Gloss Black forged aluminum","Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke Gloss Black forged aluminum"
prop_stingray_exterior_q9i,stingray,exterior,Q9I,staging_variant_matrix_rows.csv:Exterior 1:103:4a43fcef1c,Exterior 1,103,variant_matrix_row,"Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke Gloss Black forged aluminum","Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke Gloss Black forged aluminum"
prop_stingray_exterior_q9i,stingray,exterior,Q9I,staging_variant_matrix_rows.csv:Exterior 1:103:6a3ce600ba,Exterior 1,103,variant_matrix_row,"Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke Gloss Black forged aluminum","Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 20-spoke Gloss Black forged aluminum"
prop_stingray_exterior_q9o,stingray,exterior,Q9O,staging_variant_matrix_rows.csv:Exterior 1:104:38e336c24e,Exterior 1,104,variant_matrix_row,"Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 5-split-spoke Satin Graphite with machined edge forged aluminum","Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 5-split-spoke Satin Graphite with machined edge forged aluminum"
prop_stingray_exterior_q9o,stingray,exterior,Q9O,staging_variant_matrix_rows.csv:Exterior 1:104:5923aed18e,Exterior 1,104,variant_matrix_row,"Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 5-split-spoke Satin Graphite with machined edge forged aluminum","Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 5-split-spoke Satin Graphite with machined edge forged aluminum"
prop_stingray_exterior_q9o,stingray,exterior,Q9O,staging_variant_matrix_rows.csv:Exterior 1:104:702e39b13a,Exterior 1,104,variant_matrix_row,"Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 5-split-spoke Satin Graphite with machined edge forged aluminum","Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 5-split-spoke Satin Graphite with machined edge forged aluminum"
prop_stingray_exterior_qe6,stingray,exterior,QE6,staging_variant_matrix_rows.csv:Exterior 1:100:2a5c23a2c5,Exterior 1,100,variant_matrix_row,"NEW!  Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 10-spoke Gloss Black forged aluminum","NEW!  Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 10-spoke Gloss Black forged aluminum"
prop_stingray_exterior_qe6,stingray,exterior,QE6,staging_variant_matrix_rows.csv:Exterior 1:100:2b1c619f8f,Exterior 1,100,variant_matrix_row,"NEW!  Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 10-spoke Gloss Black forged aluminum","NEW!  Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 10-spoke Gloss Black forged aluminum"
prop_stingray_exterior_qe6,stingray,exterior,QE6,staging_variant_matrix_rows.csv:Exterior 1:100:2bf0321220,Exterior 1,100,variant_matrix_row,"NEW!  Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 10-spoke Gloss Black forged aluminum","NEW!  Wheels, 19"" x 8.5"" (48.3 cm x 21.6 cm) front and 20"" x 11"" (50.8 cm x 27.9 cm) rear 10-spoke Gloss Black forged aluminum"
prop_stingray_exterior_r88,stingray,exterior,R88,staging_variant_matrix_rows.csv:Exterior 1:34:16286c46ce,Exterior 1,34,variant_matrix_row,"LPO, Illuminated crossed flags emblem, front, Genuine Corvette Accessory
1. Not available with (SFZ) Dark Stealth crossed flags emblems, LPO, (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW).","LPO, Illuminated crossed flags emblem, front, Genuine Corvette Accessory
1. Not available with (SFZ) Dark Stealth crossed flags emblems, LPO, (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW)."
prop_stingray_exterior_r88,stingray,exterior,R88,staging_variant_matrix_rows.csv:Exterior 1:34:3c9a54e065,Exterior 1,34,variant_matrix_row,"LPO, Illuminated crossed flags emblem, front, Genuine Corvette Accessory
1. Not available with (SFZ) Dark Stealth crossed flags emblems, LPO, (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW).","LPO, Illuminated crossed flags emblem, front, Genuine Corvette Accessory
1. Not available with (SFZ) Dark Stealth crossed flags emblems, LPO, (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW)."
prop_stingray_exterior_r88,stingray,exterior,R88,staging_variant_matrix_rows.csv:Exterior 1:34:4e364fe70d,Exterior 1,34,variant_matrix_row,"LPO, Illuminated crossed flags emblem, front, Genuine Corvette Accessory
1. Not available with (SFZ) Dark Stealth crossed flags emblems, LPO, (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW).","LPO, Illuminated crossed flags emblem, front, Genuine Corvette Accessory
1. Not available with (SFZ) Dark Stealth crossed flags emblems, LPO, (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW)."
prop_stingray_exterior_r8c,stingray,exterior,R8C,staging_variant_matrix_rows.csv:Exterior 1:11:248fda1c2b,Exterior 1,11,variant_matrix_row,"Corvette Museum Delivery, acknowledgement form required, includes (CFX) Corvette Museum logo plaque personalized with your name and VIN
1. Must also add Ship To BAC 184590 (Dealer code 31-728). Available on SOLD orders only. Not available with LPO wheels.","Corvette Museum Delivery, acknowledgement form required, includes (CFX) Corvette Museum logo plaque personalized with your name and VIN
1. Must also add Ship To BAC 184590 (Dealer code 31-728). Available on SOLD orders only. Not available with LPO wheels."
prop_stingray_exterior_r8c,stingray,exterior,R8C,staging_variant_matrix_rows.csv:Exterior 1:11:7cc5fa8eaf,Exterior 1,11,variant_matrix_row,"Corvette Museum Delivery, acknowledgement form required, includes (CFX) Corvette Museum logo plaque personalized with your name and VIN
1. Must also add Ship To BAC 184590 (Dealer code 31-728). Available on SOLD orders only. Not available with LPO wheels.","Corvette Museum Delivery, acknowledgement form required, includes (CFX) Corvette Museum logo plaque personalized with your name and VIN
1. Must also add Ship To BAC 184590 (Dealer code 31-728). Available on SOLD orders only. Not available with LPO wheels."
prop_stingray_exterior_r8c,stingray,exterior,R8C,staging_variant_matrix_rows.csv:Exterior 1:11:a816fb5d15,Exterior 1,11,variant_matrix_row,"Corvette Museum Delivery, acknowledgement form required, includes (CFX) Corvette Museum logo plaque personalized with your name and VIN
1. Must also add Ship To BAC 184590 (Dealer code 31-728). Available on SOLD orders only. Not available with LPO wheels.","Corvette Museum Delivery, acknowledgement form required, includes (CFX) Corvette Museum logo plaque personalized with your name and VIN
1. Must also add Ship To BAC 184590 (Dealer code 31-728). Available on SOLD orders only. Not available with LPO wheels."
prop_stingray_exterior_rik,stingray,exterior,RIK,staging_variant_matrix_rows.csv:Exterior 1:47:0eb5983cd1,Exterior 1,47,variant_matrix_row,"LPO, Rear Corvette script badge in Torch Red, Genuine Corvette Accessory
1. Not available with RIN, SL8.","LPO, Rear Corvette script badge in Torch Red, Genuine Corvette Accessory
1. Not available with RIN, SL8."
prop_stingray_exterior_rik,stingray,exterior,RIK,staging_variant_matrix_rows.csv:Exterior 1:47:18c4212fad,Exterior 1,47,variant_matrix_row,"LPO, Rear Corvette script badge in Torch Red, Genuine Corvette Accessory
1. Not available with RIN, SL8.","LPO, Rear Corvette script badge in Torch Red, Genuine Corvette Accessory
1. Not available with RIN, SL8."
prop_stingray_exterior_rik,stingray,exterior,RIK,staging_variant_matrix_rows.csv:Exterior 1:47:3994f33823,Exterior 1,47,variant_matrix_row,"LPO, Rear Corvette script badge in Torch Red, Genuine Corvette Accessory
1. Not available with RIN, SL8.","LPO, Rear Corvette script badge in Torch Red, Genuine Corvette Accessory
1. Not available with RIN, SL8."
prop_stingray_exterior_rin,stingray,exterior,RIN,staging_variant_matrix_rows.csv:Exterior 1:45:11682f7ab7,Exterior 1,45,variant_matrix_row,"LPO, Rear Corvette script badge in Arctic White, Genuine Corvette Accessory
1. Not available with RIK, SL8.","LPO, Rear Corvette script badge in Arctic White, Genuine Corvette Accessory
1. Not available with RIK, SL8."
prop_stingray_exterior_rin,stingray,exterior,RIN,staging_variant_matrix_rows.csv:Exterior 1:45:1df748f5a6,Exterior 1,45,variant_matrix_row,"LPO, Rear Corvette script badge in Arctic White, Genuine Corvette Accessory
1. Not available with RIK, SL8.","LPO, Rear Corvette script badge in Arctic White, Genuine Corvette Accessory
1. Not available with RIK, SL8."
prop_stingray_exterior_rin,stingray,exterior,RIN,staging_variant_matrix_rows.csv:Exterior 1:45:6efd12134c,Exterior 1,45,variant_matrix_row,"LPO, Rear Corvette script badge in Arctic White, Genuine Corvette Accessory
1. Not available with RIK, SL8.","LPO, Rear Corvette script badge in Arctic White, Genuine Corvette Accessory
1. Not available with RIK, SL8."
prop_stingray_exterior_rnx,stingray,exterior,RNX,staging_variant_matrix_rows.csv:Exterior 1:31:019c9343bd,Exterior 1,31,variant_matrix_row,"LPO, Premium outdoor car cover, Gray with Stingray logo and access panels, Genuine Corvette Accessory; features the Corvette silhouette within the Stingray logo
1. Not available with 5ZU, 5ZW, 5ZZ, Z51.","LPO, Premium outdoor car cover, Gray with Stingray logo and access panels, Genuine Corvette Accessory; features the Corvette silhouette within the Stingray logo
1. Not available with 5ZU, 5ZW, 5ZZ, Z51."
prop_stingray_exterior_rnx,stingray,exterior,RNX,staging_variant_matrix_rows.csv:Exterior 1:31:29c09681f9,Exterior 1,31,variant_matrix_row,"LPO, Premium outdoor car cover, Gray with Stingray logo and access panels, Genuine Corvette Accessory; features the Corvette silhouette within the Stingray logo
1. Not available with 5ZU, 5ZW, 5ZZ, Z51.","LPO, Premium outdoor car cover, Gray with Stingray logo and access panels, Genuine Corvette Accessory; features the Corvette silhouette within the Stingray logo
1. Not available with 5ZU, 5ZW, 5ZZ, Z51."
prop_stingray_exterior_rnx,stingray,exterior,RNX,staging_variant_matrix_rows.csv:Exterior 1:31:4698d40a6d,Exterior 1,31,variant_matrix_row,"LPO, Premium outdoor car cover, Gray with Stingray logo and access panels, Genuine Corvette Accessory; features the Corvette silhouette within the Stingray logo
1. Not available with 5ZU, 5ZW, 5ZZ, Z51.","LPO, Premium outdoor car cover, Gray with Stingray logo and access panels, Genuine Corvette Accessory; features the Corvette silhouette within the Stingray logo
1. Not available with 5ZU, 5ZW, 5ZZ, Z51."
prop_stingray_exterior_rwh,stingray,exterior,RWH,staging_variant_matrix_rows.csv:Exterior 1:26:0ea8e497ac,Exterior 1,26,variant_matrix_row,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory","LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory"
prop_stingray_exterior_rwh,stingray,exterior,RWH,staging_variant_matrix_rows.csv:Exterior 1:26:197f129030,Exterior 1,26,variant_matrix_row,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory","LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory"
prop_stingray_exterior_rwh,stingray,exterior,RWH,staging_variant_matrix_rows.csv:Exterior 1:26:377d9a7a31,Exterior 1,26,variant_matrix_row,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory","LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory"
prop_stingray_exterior_rwj,stingray,exterior,RWJ,staging_variant_matrix_rows.csv:Exterior 1:30:0a5d986be9,Exterior 1,30,variant_matrix_row,"LPO, Premium outdoor car cover, Gray with crossed flags logo and Corvette silhouette, Genuine Corvette Accessory
1. Not available with (Z51) Z51 Performance Package.","LPO, Premium outdoor car cover, Gray with crossed flags logo and Corvette silhouette, Genuine Corvette Accessory
1. Not available with (Z51) Z51 Performance Package."
prop_stingray_exterior_rwj,stingray,exterior,RWJ,staging_variant_matrix_rows.csv:Exterior 1:30:13d9edc468,Exterior 1,30,variant_matrix_row,"LPO, Premium outdoor car cover, Gray with crossed flags logo and Corvette silhouette, Genuine Corvette Accessory
1. Not available with (Z51) Z51 Performance Package.","LPO, Premium outdoor car cover, Gray with crossed flags logo and Corvette silhouette, Genuine Corvette Accessory
1. Not available with (Z51) Z51 Performance Package."
