artifact_schema_version,source_workbook_sha256,model_key,group_type,group_id,current_fallback_label,source_sheet_row,active,customer_visible,audience,resolved_step_section,selection_behavior,member_count,members_ordered,notes,proposed_display_label,review_status,reviewer_note
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport,rule,gs_group_dpb_excludes_heritage_hash_and_z15,DPB Carbon Flash/Blue Racing Stripes: excludes_any,grandSport_rule_groups!30,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source DPB Carbon Flash/Blue Racing Stripes; targets Z15 Grand Sport Heritage Graphics; 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks,Reverse exclusion for stripe vs Z15/heritage hash conflict; mirrors gs_group_z15_excludes_non_center_stripes. Spec: .hermes/plans/grand-sport-stripe-heritage-reverse-exclusions-spec.md,DPB Carbon Flash/Blue Racing Stripes — Heritage Hash and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport,rule,gs_group_dpc_excludes_heritage_hash_and_z15,DPC Carbon Flash/Yellow Racing Stripes: excludes_any,grandSport_rule_groups!31,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source DPC Carbon Flash/Yellow Racing Stripes; targets Z15 Grand Sport Heritage Graphics; 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks,Reverse exclusion for stripe vs Z15/heritage hash conflict; mirrors gs_group_z15_excludes_non_center_stripes. Spec: .hermes/plans/grand-sport-stripe-heritage-reverse-exclusions-spec.md,DPC Carbon Flash/Yellow Racing Stripes — Heritage Hash and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport,rule,gs_group_dpg_excludes_heritage_hash_and_z15,DPG Carbon Flash/Orange Racing Stripes: excludes_any,grandSport_rule_groups!32,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source DPG Carbon Flash/Orange Racing Stripes; targets Z15 Grand Sport Heritage Graphics; 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks,Reverse exclusion for stripe vs Z15/heritage hash conflict; mirrors gs_group_z15_excludes_non_center_stripes. Spec: .hermes/plans/grand-sport-stripe-heritage-reverse-exclusions-spec.md,DPG Carbon Flash/Orange Racing Stripes — Heritage Hash and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport,rule,gs_group_dpl_excludes_heritage_hash_and_z15,DPL Carbon Flash/Red Racing Stripes: excludes_any,grandSport_rule_groups!33,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source DPL Carbon Flash/Red Racing Stripes; targets Z15 Grand Sport Heritage Graphics; 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks,Reverse exclusion for stripe vs Z15/heritage hash conflict; mirrors gs_group_z15_excludes_non_center_stripes. Spec: .hermes/plans/grand-sport-stripe-heritage-reverse-exclusions-spec.md,DPL Carbon Flash/Red Racing Stripes — Heritage Hash and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport,rule,gs_group_dpt_excludes_heritage_hash_and_z15,DPT Carbon Flash/Silver Racing Stripes: excludes_any,grandSport_rule_groups!34,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source DPT Carbon Flash/Silver Racing Stripes; targets Z15 Grand Sport Heritage Graphics; 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks,Reverse exclusion for stripe vs Z15/heritage hash conflict; mirrors gs_group_z15_excludes_non_center_stripes. Spec: .hermes/plans/grand-sport-stripe-heritage-reverse-exclusions-spec.md,DPT Carbon Flash/Silver Racing Stripes — Heritage Hash and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport,rule,gs_group_dsy_excludes_heritage_hash_and_z15,DSY Edge Orange Racing Stripes: excludes_any,grandSport_rule_groups!35,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source DSY Edge Orange Racing Stripes; targets Z15 Grand Sport Heritage Graphics; 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks,Reverse exclusion for stripe vs Z15/heritage hash conflict; mirrors gs_group_z15_excludes_non_center_stripes. Spec: .hermes/plans/grand-sport-stripe-heritage-reverse-exclusions-spec.md,DSY Edge Orange Racing Stripes — Heritage Hash and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport,rule,gs_group_dsz_excludes_heritage_hash_and_z15,DSZ Edge Red Racing Stripes: excludes_any,grandSport_rule_groups!36,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source DSZ Edge Red Racing Stripes; targets Z15 Grand Sport Heritage Graphics; 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks,Reverse exclusion for stripe vs Z15/heritage hash conflict; mirrors gs_group_z15_excludes_non_center_stripes. Spec: .hermes/plans/grand-sport-stripe-heritage-reverse-exclusions-spec.md,DSZ Edge Red Racing Stripes — Heritage Hash and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport,rule,gs_group_dt0_excludes_heritage_hash_and_z15,DT0 Competition Yellow Racing Stripes: excludes_any,grandSport_rule_groups!37,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source DT0 Competition Yellow Racing Stripes; targets Z15 Grand Sport Heritage Graphics; 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks,Reverse exclusion for stripe vs Z15/heritage hash conflict; mirrors gs_group_z15_excludes_non_center_stripes. Spec: .hermes/plans/grand-sport-stripe-heritage-reverse-exclusions-spec.md,DT0 Competition Yellow Racing Stripes — Heritage Hash and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport,rule,gs_group_dth_excludes_heritage_hash_and_z15,DTH Carbon Flash Metallic Racing Stripes: excludes_any,grandSport_rule_groups!38,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source DTH Carbon Flash Metallic Racing Stripes; targets Z15 Grand Sport Heritage Graphics; 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks,Reverse exclusion for stripe vs Z15/heritage hash conflict; mirrors gs_group_z15_excludes_non_center_stripes. Spec: .hermes/plans/grand-sport-stripe-heritage-reverse-exclusions-spec.md,DTH Carbon Flash Metallic Racing Stripes — Heritage Hash and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport,rule,gs_group_dub_excludes_heritage_hash_and_z15,DUB Sterling Silver Racing Stripes: excludes_any,grandSport_rule_groups!39,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source DUB Sterling Silver Racing Stripes; targets Z15 Grand Sport Heritage Graphics; 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks,Reverse exclusion for stripe vs Z15/heritage hash conflict; mirrors gs_group_z15_excludes_non_center_stripes. Spec: .hermes/plans/grand-sport-stripe-heritage-reverse-exclusions-spec.md,DUB Sterling Silver Racing Stripes — Heritage Hash and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport,rule,gs_group_due_excludes_heritage_hash_and_z15,DUE Santorini Blue/Carbon Flash Racing Stripes: excludes_any,grandSport_rule_groups!40,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source DUE Santorini Blue/Carbon Flash Racing Stripes; targets Z15 Grand Sport Heritage Graphics; 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks,Reverse exclusion for stripe vs Z15/heritage hash conflict; mirrors gs_group_z15_excludes_non_center_stripes. Spec: .hermes/plans/grand-sport-stripe-heritage-reverse-exclusions-spec.md,DUE Santorini Blue/Carbon Flash Racing Stripes — Heritage Hash and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport,rule,gs_group_duk_excludes_heritage_hash_and_z15,DUK Edge Red/Carbon Flash Racing Stripes: excludes_any,grandSport_rule_groups!41,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source DUK Edge Red/Carbon Flash Racing Stripes; targets Z15 Grand Sport Heritage Graphics; 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks,Reverse exclusion for stripe vs Z15/heritage hash conflict; mirrors gs_group_z15_excludes_non_center_stripes. Spec: .hermes/plans/grand-sport-stripe-heritage-reverse-exclusions-spec.md,DUK Edge Red/Carbon Flash Racing Stripes — Heritage Hash and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport,rule,gs_group_duw_excludes_heritage_hash_and_z15,DUW Edge Blue Racing Stripes: excludes_any,grandSport_rule_groups!42,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source DUW Edge Blue Racing Stripes; targets Z15 Grand Sport Heritage Graphics; 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks,Reverse exclusion for stripe vs Z15/heritage hash conflict; mirrors gs_group_z15_excludes_non_center_stripes. Spec: .hermes/plans/grand-sport-stripe-heritage-reverse-exclusions-spec.md,DUW Edge Blue Racing Stripes — Heritage Hash and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport,rule,gs_group_dzu_excludes_heritage_hash_and_z15,DZU Carbon Flash/Competition Yellow Stinger Stripe: excludes_any,grandSport_rule_groups!43,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source DZU Carbon Flash/Competition Yellow Stinger Stripe; targets Z15 Grand Sport Heritage Graphics; 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks,Reverse exclusion for stripe vs Z15/heritage hash conflict; mirrors gs_group_z15_excludes_non_center_stripes. Spec: .hermes/plans/grand-sport-stripe-heritage-reverse-exclusions-spec.md,DZU Carbon Flash/Competition Yellow Stinger Stripe — Heritage Hash and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport,rule,gs_group_dzv_excludes_heritage_hash_and_z15,DZV Carbon Flash/Midnight Silver Stinger Stripe: excludes_any,grandSport_rule_groups!44,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source DZV Carbon Flash/Midnight Silver Stinger Stripe; targets Z15 Grand Sport Heritage Graphics; 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks,Reverse exclusion for stripe vs Z15/heritage hash conflict; mirrors gs_group_z15_excludes_non_center_stripes. Spec: .hermes/plans/grand-sport-stripe-heritage-reverse-exclusions-spec.md,DZV Carbon Flash/Midnight Silver Stinger Stripe — Heritage Hash and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport,rule,gs_group_dzx_excludes_heritage_hash_and_z15,DZX Carbon Flash/Edge Red Stinger Stripe: excludes_any,grandSport_rule_groups!45,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source DZX Carbon Flash/Edge Red Stinger Stripe; targets Z15 Grand Sport Heritage Graphics; 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks,Reverse exclusion for stripe vs Z15/heritage hash conflict; mirrors gs_group_z15_excludes_non_center_stripes. Spec: .hermes/plans/grand-sport-stripe-heritage-reverse-exclusions-spec.md,DZX Carbon Flash/Edge Red Stinger Stripe — Heritage Hash and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport,rule,gs_group_sht_excludes_heritage_hash_and_z15,SHT Tech Bronze Jake Hood Graphic: excludes_any,grandSport_rule_groups!46,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source SHT Tech Bronze Jake Hood Graphic; targets Z15 Grand Sport Heritage Graphics; 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks,Jake-graphics/heritage-hash reverse exclusion gap (see .hermes/plans/grand-sport-jake-heritage-hash-reverse-exclusions-spec.md).,SHT Tech Bronze Jake Hood Graphic — Heritage Hash and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport,rule,gs_group_pda_excludes_heritage_hash_and_z15,PDA Jake C8.R Graphics Package: excludes_any,grandSport_rule_groups!47,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source PDA Jake C8.R Graphics Package; targets Z15 Grand Sport Heritage Graphics; 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks,Jake-graphics/heritage-hash reverse exclusion gap (see .hermes/plans/grand-sport-jake-heritage-hash-reverse-exclusions-spec.md).,PDA Jake C8.R Graphics Package — Heritage Hash and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport,rule,gs_group_sne_excludes_heritage_hash_and_z15,SNE Jake Hood Graphic: excludes_any,grandSport_rule_groups!48,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source SNE Jake Hood Graphic; targets Z15 Grand Sport Heritage Graphics; 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks,Jake-graphics/heritage-hash reverse exclusion gap (see .hermes/plans/grand-sport-jake-heritage-hash-reverse-exclusions-spec.md).,SNE Jake Hood Graphic — Heritage Hash and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport,rule,gs_group_vpo_excludes_heritage_hash_and_z15,VPO Tech Bronze Jake C8.R Rear Hash Graphic: excludes_any,grandSport_rule_groups!49,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source VPO Tech Bronze Jake C8.R Rear Hash Graphic; targets Z15 Grand Sport Heritage Graphics; 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks,Jake-graphics/heritage-hash reverse exclusion gap (see .hermes/plans/grand-sport-jake-heritage-hash-reverse-exclusions-spec.md).,VPO Tech Bronze Jake C8.R Rear Hash Graphic — Heritage Hash and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport,rule,gs_group_vpw_excludes_heritage_hash_and_z15,VPW Jake C8.R Rear Hash Graphic: excludes_any,grandSport_rule_groups!50,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source VPW Jake C8.R Rear Hash Graphic; targets Z15 Grand Sport Heritage Graphics; 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks,Jake-graphics/heritage-hash reverse exclusion gap (see .hermes/plans/grand-sport-jake-heritage-hash-reverse-exclusions-spec.md).,VPW Jake C8.R Rear Hash Graphic — Heritage Hash and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,exclusive,grand_sport_x_excl_1623e1da9d59,Label pending workbook review,grand_sport_x_exclusive_groups!2,TRUE,TRUE,customer,sec_engi_001,single_within_group,4,BC4 Blue LS6 Engine Cover; BC7 Black LS6 Engine Cover; BCP Edge Red LS6 Engine Cover; BCS Sterling Silver LS6 Engine Cover,Engine cover choices are mutually exclusive within the Engine Appearance section.,LS6 Engine Covers,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,exclusive,grand_sport_x_excl_1a2557e86349,Label pending workbook review,grand_sport_x_exclusive_groups!3,TRUE,TRUE,customer,sec_lpoi_001,single_within_group,3,SXB Black Suede Frunk and Trunk Liner; SXR Adrenaline Red Suede Frunk and Trunk Liner; SXT Natural Suede Frunk and Trunk Liner,Suede frunk/trunk compartment liner choices are mutually exclusive within the LPO Interior section.,Suede Frunk and Trunk Liners,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,exclusive,grand_sport_x_excl_4c81a57b1440,Label pending workbook review,grand_sport_x_exclusive_groups!4,TRUE,TRUE,customer,sec_lpoe_001,single_within_group,2,RWH Black Premium Indoor Car Cover; WKR GT3.R Premium Indoor Car Cover,Indoor car cover choices are mutually exclusive within the LPO Exterior section.,Indoor Car Covers,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,exclusive,grand_sport_x_excl_72b09b9f4530,Label pending workbook review,grand_sport_x_exclusive_groups!5,TRUE,TRUE,customer,sec_perf_ground_001,single_within_group,3,"CFL Extended Front Splitter, Carbon Flash; CFV Visible Carbon Fiber Ground Effects; CFZ Carbon Flash Carbon Fiber Ground Effects",Ground effects choices are mutually exclusive within the Ground Effects section.,Ground Effects,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,exclusive,grand_sport_x_excl_88226d3d71bc,Label pending workbook review,grand_sport_x_exclusive_groups!6,TRUE,TRUE,customer,sec_lpoe_001,single_within_group,3,RIK Torch Red Rear Corvette Script Badge; RIN Arctic White Rear Corvette Script Badge; SL8 Edge Red Rear Corvette Script Badge,Rear Corvette script badge color choices are mutually exclusive within the LPO Exterior section.,Rear Corvette Script Badge Color,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,exclusive,grand_sport_x_excl_ba636d8cad42,Label pending workbook review,grand_sport_x_exclusive_groups!7,TRUE,TRUE,customer,sec_seat_001,single_within_group,6,379 Orange Seat Belt Color; 3A9 Santorini Blue Seat Belt Color; 3F9 Torch Red Seat Belt Color; 3M9 Yellow Seat Belt Color; 3N9 Natural Seat Belt Color; 719 Black Seat Belt Color,Seat belt color choices are mutually exclusive within the Seat Belt section.,Seat Belt Color,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,exclusive,grand_sport_x_excl_c874eb278e64,Label pending workbook review,grand_sport_x_exclusive_groups!8,TRUE,TRUE,customer,sec_exte_001,required_single_within_group,2,EDU Body-Color and Carbon Flash Accents; EFR Carbon Flash Painted Accents,Exterior accent choices are mutually exclusive within the Exterior Accents section.,Exterior Accents,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,exclusive,grand_sport_x_excl_cb34bcaa3d0b,Label pending workbook review,grand_sport_x_exclusive_groups!9,TRUE,TRUE,customer,sec_exha_001,required_single_within_group,2,NGA Black Exhaust Tips; NWI Bright Chrome Exhaust Tips,Exhaust tip choices are mutually exclusive within the Exhaust section.,Exhaust Tips,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,exclusive,grand_sport_x_excl_cb3c5e229696,Label pending workbook review,grand_sport_x_exclusive_groups!10,TRUE,TRUE,customer,sec_whee_001,single_within_group,3,5ZB Grand Sport Logo Wheel Center Caps; 5ZC Jake Logo Wheel Center Caps; 5ZD Carbon Flash Crossed Flags Wheel Center Caps,Wheel center cap choices are mutually exclusive within the Wheel Accessory section.,Wheel Center Caps,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,grand_sport_x_group_dpb_excludes_any_096f31ba6bc8,DPB Carbon Flash/Blue Racing Stripes: excludes_any,grand_sport_x_rule_groups!2,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source DPB Carbon Flash/Blue Racing Stripes; targets 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks; Z15 Grand Sport Heritage Graphics,Ingest typed comparator proposal confirmation,DPB Carbon Flash/Blue Racing Stripes — Hash Mark and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,grand_sport_x_group_dpb_excludes_any_bc7ac3cd5712,DPB Carbon Flash/Blue Racing Stripes: excludes_any,grand_sport_x_rule_groups!3,TRUE,FALSE,manager,sec_jake_001,excludes_any,2,source DPB Carbon Flash/Blue Racing Stripes; targets SHT Tech Bronze Jake Hood Graphic; SNE Jake Hood Graphic,Ingest typed comparator proposal confirmation,DPB Carbon Flash/Blue Racing Stripes — Jake Hood Graphic Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,grand_sport_x_group_dpc_excludes_any_057217c745ee,DPC Carbon Flash/Yellow Racing Stripes: excludes_any,grand_sport_x_rule_groups!4,TRUE,FALSE,manager,sec_jake_001,excludes_any,2,source DPC Carbon Flash/Yellow Racing Stripes; targets SHT Tech Bronze Jake Hood Graphic; SNE Jake Hood Graphic,Ingest typed comparator proposal confirmation,DPC Carbon Flash/Yellow Racing Stripes — Jake Hood Graphic Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,grand_sport_x_group_dpc_excludes_any_781d50c26209,DPC Carbon Flash/Yellow Racing Stripes: excludes_any,grand_sport_x_rule_groups!5,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source DPC Carbon Flash/Yellow Racing Stripes; targets 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks; Z15 Grand Sport Heritage Graphics,Ingest typed comparator proposal confirmation,DPC Carbon Flash/Yellow Racing Stripes — Hash Mark and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,grand_sport_x_group_dpg_excludes_any_23a48cca709a,DPG Carbon Flash/Orange Racing Stripes: excludes_any,grand_sport_x_rule_groups!6,TRUE,FALSE,manager,sec_jake_001,excludes_any,2,source DPG Carbon Flash/Orange Racing Stripes; targets SHT Tech Bronze Jake Hood Graphic; SNE Jake Hood Graphic,Ingest typed comparator proposal confirmation,DPG Carbon Flash/Orange Racing Stripes — Jake Hood Graphic Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,grand_sport_x_group_dpg_excludes_any_8dde793fb122,DPG Carbon Flash/Orange Racing Stripes: excludes_any,grand_sport_x_rule_groups!7,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source DPG Carbon Flash/Orange Racing Stripes; targets 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks; Z15 Grand Sport Heritage Graphics,Ingest typed comparator proposal confirmation,DPG Carbon Flash/Orange Racing Stripes — Hash Mark and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,grand_sport_x_group_dpl_excludes_any_6b907dfa0c76,DPL Carbon Flash/Red Racing Stripes: excludes_any,grand_sport_x_rule_groups!8,TRUE,FALSE,manager,sec_gsha_001; sec_stri_001,excludes_any,7,source DPL Carbon Flash/Red Racing Stripes; targets 17A Blade Silver Hash Marks; 20A Admiral Blue Hash Marks; 55A Competition Yellow Hash Marks.; 75A Torch Red Hash Marks; 97A Carbon Flash Hash Marks; DX4 Red Mist Hash Marks; Z15 Grand Sport Heritage Graphics,Ingest typed comparator proposal confirmation,DPL Carbon Flash/Red Racing Stripes — Hash Mark and Z15 Exclusions,approved,
1,b2df4eddc96b7f6e5cb2b55f57818d50bf285cb8c1b4641495595cb0b43f8a91,grand_sport_x,rule,grand_sport_x_group_dpl_excludes_any_942680f3c88f,DPL Carbon Flash/Red Racing Stripes: excludes_any,grand_sport_x_rule_groups!9,TRUE,FALSE,manager,sec_jake_001,excludes_any,2,source DPL Carbon Flash/Red Racing Stripes; targets SHT Tech Bronze Jake Hood Graphic; SNE Jake Hood Graphic,Ingest typed comparator proposal confirmation,DPL Carbon Flash/Red Racing Stripes — Jake Hood Graphic Exclusions,approved,
