proposal_selectable_id,proposed_target_table,proposed_target_row_key,source_ref_id,source_sheet,source_row,notes
prop_stingray_mechanical_bcs,catalog/selectables.csv,opt_bcs_001,staging_variant_matrix_rows.csv:Mechanical 1:31:7f04ad4e26,Mechanical 1,31,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_mechanical_bcs,catalog/selectables.csv,opt_bcs_001,staging_variant_matrix_rows.csv:Mechanical 1:31:b762588c8d,Mechanical 1,31,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_mechanical_bcs,catalog/selectables.csv,opt_bcs_001,staging_variant_matrix_rows.csv:Mechanical 1:31:bd4ebf8fa9,Mechanical 1,31,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_bv4,catalog/selectables.csv,sel_stingray_bv4,staging_variant_matrix_rows.csv:Interior 1:53:3daf59e635,Interior 1,53,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_bv4,catalog/selectables.csv,sel_stingray_bv4,staging_variant_matrix_rows.csv:Interior 1:53:4216dc3557,Interior 1,53,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_bv4,catalog/selectables.csv,sel_stingray_bv4,staging_variant_matrix_rows.csv:Interior 1:53:8bcedc38ac,Interior 1,53,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_bv4,catalog/selectables.csv,sel_stingray_bv4,staging_variant_matrix_rows.csv:Interior 1:53:98a5174b1a,Interior 1,53,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_bv4,catalog/selectables.csv,sel_stingray_bv4,staging_variant_matrix_rows.csv:Interior 1:53:abc1194e65,Interior 1,53,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_bv4,catalog/selectables.csv,sel_stingray_bv4,staging_variant_matrix_rows.csv:Interior 1:53:e230012e26,Interior 1,53,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_c2z,catalog/selectables.csv,sel_stingray_c2z_446af105,staging_variant_matrix_rows.csv:Exterior 1:74:3bf5bf638f,Exterior 1,74,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_c2z,catalog/selectables.csv,sel_stingray_c2z_446af105,staging_variant_matrix_rows.csv:Exterior 1:74:79711693f6,Exterior 1,74,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_c2z,catalog/selectables.csv,sel_stingray_c2z_446af105,staging_variant_matrix_rows.csv:Exterior 1:74:808ce0a199,Exterior 1,74,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_c2z,catalog/selectables.csv,sel_stingray_c2z_446af105,staging_variant_matrix_rows.csv:Exterior 1:74:8240d4d6e4,Exterior 1,74,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_c2z,catalog/selectables.csv,sel_stingray_c2z_446af105,staging_variant_matrix_rows.csv:Exterior 1:74:adf7d2f28c,Exterior 1,74,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_c2z,catalog/selectables.csv,sel_stingray_c2z_446af105,staging_variant_matrix_rows.csv:Exterior 1:74:dbef4d9c36,Exterior 1,74,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_standard_equipment_c2z,catalog/selectables.csv,sel_stingray_c2z_1c505f43,staging_variant_matrix_rows.csv:Standard Equipment 1:56:1ee4be99a1,Standard Equipment 1,56,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_standard_equipment_c2z,catalog/selectables.csv,sel_stingray_c2z_1c505f43,staging_variant_matrix_rows.csv:Standard Equipment 1:56:4c76dc15b5,Standard Equipment 1,56,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_standard_equipment_c2z,catalog/selectables.csv,sel_stingray_c2z_1c505f43,staging_variant_matrix_rows.csv:Standard Equipment 1:56:67ed45fc83,Standard Equipment 1,56,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_standard_equipment_c2z,catalog/selectables.csv,sel_stingray_c2z_1c505f43,staging_variant_matrix_rows.csv:Standard Equipment 1:56:8bc1be969b,Standard Equipment 1,56,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_standard_equipment_c2z,catalog/selectables.csv,sel_stingray_c2z_1c505f43,staging_variant_matrix_rows.csv:Standard Equipment 1:56:e5df01d771,Standard Equipment 1,56,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_standard_equipment_c2z,catalog/selectables.csv,sel_stingray_c2z_1c505f43,staging_variant_matrix_rows.csv:Standard Equipment 1:56:f23a49dce9,Standard Equipment 1,56,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_cav,catalog/selectables.csv,sel_stingray_cav,staging_variant_matrix_rows.csv:Interior 1:30:3daec60d45,Interior 1,30,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_cav,catalog/selectables.csv,sel_stingray_cav,staging_variant_matrix_rows.csv:Interior 1:30:72ee328b81,Interior 1,30,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_cav,catalog/selectables.csv,sel_stingray_cav,staging_variant_matrix_rows.csv:Interior 1:30:78be969e71,Interior 1,30,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_cav,catalog/selectables.csv,sel_stingray_cav,staging_variant_matrix_rows.csv:Interior 1:30:8e2bfd93b0,Interior 1,30,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_cav,catalog/selectables.csv,sel_stingray_cav,staging_variant_matrix_rows.csv:Interior 1:30:b9c029c959,Interior 1,30,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_cav,catalog/selectables.csv,sel_stingray_cav,staging_variant_matrix_rows.csv:Interior 1:30:f3b367285c,Interior 1,30,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_cc3,catalog/selectables.csv,sel_stingray_cc3,staging_variant_matrix_rows.csv:Exterior 1:73:2cbc807e8c,Exterior 1,73,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_cc3,catalog/selectables.csv,sel_stingray_cc3,staging_variant_matrix_rows.csv:Exterior 1:73:938d869016,Exterior 1,73,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_cc3,catalog/selectables.csv,sel_stingray_cc3,staging_variant_matrix_rows.csv:Exterior 1:73:b605dedbc7,Exterior 1,73,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_cc3,catalog/selectables.csv,sel_stingray_cc3,staging_variant_matrix_rows.csv:Exterior 1:73:cb7c658bdb,Exterior 1,73,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_cc3,catalog/selectables.csv,sel_stingray_cc3,staging_variant_matrix_rows.csv:Exterior 1:73:ed0c20c6de,Exterior 1,73,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_cc3,catalog/selectables.csv,sel_stingray_cc3,staging_variant_matrix_rows.csv:Exterior 1:73:f0451a1ab1,Exterior 1,73,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_cf8,catalog/selectables.csv,sel_stingray_cf8,staging_variant_matrix_rows.csv:Exterior 1:75:0dd5ed8819,Exterior 1,75,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_cf8,catalog/selectables.csv,sel_stingray_cf8,staging_variant_matrix_rows.csv:Exterior 1:75:29d5b2b512,Exterior 1,75,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_cf8,catalog/selectables.csv,sel_stingray_cf8,staging_variant_matrix_rows.csv:Exterior 1:75:3401b54478,Exterior 1,75,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_cf8,catalog/selectables.csv,sel_stingray_cf8,staging_variant_matrix_rows.csv:Exterior 1:75:a78da9c080,Exterior 1,75,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_cf8,catalog/selectables.csv,sel_stingray_cf8,staging_variant_matrix_rows.csv:Exterior 1:75:daf8be337c,Exterior 1,75,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_cf8,catalog/selectables.csv,sel_stingray_cf8,staging_variant_matrix_rows.csv:Exterior 1:75:fc3e529a5f,Exterior 1,75,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_d30,catalog/selectables.csv,sel_stingray_d30,staging_variant_matrix_rows.csv:Interior 1:13:167718ae37,Interior 1,13,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_d30,catalog/selectables.csv,sel_stingray_d30,staging_variant_matrix_rows.csv:Interior 1:13:55c5c405f5,Interior 1,13,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_d30,catalog/selectables.csv,sel_stingray_d30,staging_variant_matrix_rows.csv:Interior 1:13:818d3f1fb9,Interior 1,13,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_d30,catalog/selectables.csv,sel_stingray_d30,staging_variant_matrix_rows.csv:Interior 1:13:8fb21d07a7,Interior 1,13,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_d30,catalog/selectables.csv,sel_stingray_d30,staging_variant_matrix_rows.csv:Interior 1:13:9606b52bb7,Interior 1,13,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_interior_d30,catalog/selectables.csv,sel_stingray_d30,staging_variant_matrix_rows.csv:Interior 1:13:c07546e590,Interior 1,13,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_mechanical_d3v,catalog/selectables.csv,opt_d3v_001,staging_variant_matrix_rows.csv:Mechanical 1:32:24710ffb62,Mechanical 1,32,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_mechanical_d3v,catalog/selectables.csv,opt_d3v_001,staging_variant_matrix_rows.csv:Mechanical 1:32:5ee0e2beb5,Mechanical 1,32,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_mechanical_d3v,catalog/selectables.csv,opt_d3v_001,staging_variant_matrix_rows.csv:Mechanical 1:32:9a86180b87,Mechanical 1,32,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_mechanical_d3v,catalog/selectables.csv,opt_d3v_001,staging_variant_matrix_rows.csv:Mechanical 1:32:9dd158aec1,Mechanical 1,32,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_mechanical_d3v,catalog/selectables.csv,opt_d3v_001,staging_variant_matrix_rows.csv:Mechanical 1:32:b959477a99,Mechanical 1,32,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_mechanical_d3v,catalog/selectables.csv,opt_d3v_001,staging_variant_matrix_rows.csv:Mechanical 1:32:c3a6baa961,Mechanical 1,32,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_standard_equipment_d3v,catalog/selectables.csv,opt_d3v_001,staging_variant_matrix_rows.csv:Standard Equipment 1:67:418f48c459,Standard Equipment 1,67,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_standard_equipment_d3v,catalog/selectables.csv,opt_d3v_001,staging_variant_matrix_rows.csv:Standard Equipment 1:67:666e816550,Standard Equipment 1,67,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_standard_equipment_d3v,catalog/selectables.csv,opt_d3v_001,staging_variant_matrix_rows.csv:Standard Equipment 1:67:6f0a18c8da,Standard Equipment 1,67,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_standard_equipment_d3v,catalog/selectables.csv,opt_d3v_001,staging_variant_matrix_rows.csv:Standard Equipment 1:67:9a69ae5f3f,Standard Equipment 1,67,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_standard_equipment_d3v,catalog/selectables.csv,opt_d3v_001,staging_variant_matrix_rows.csv:Standard Equipment 1:67:af98e7b6ae,Standard Equipment 1,67,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_standard_equipment_d3v,catalog/selectables.csv,opt_d3v_001,staging_variant_matrix_rows.csv:Standard Equipment 1:67:f887990f2e,Standard Equipment 1,67,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_d84,catalog/selectables.csv,sel_stingray_d84,staging_variant_matrix_rows.csv:Exterior 1:9:26ab959928,Exterior 1,9,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_d84,catalog/selectables.csv,sel_stingray_d84,staging_variant_matrix_rows.csv:Exterior 1:9:4bb5dfd4fb,Exterior 1,9,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_d84,catalog/selectables.csv,sel_stingray_d84,staging_variant_matrix_rows.csv:Exterior 1:9:6d90f36d27,Exterior 1,9,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_d84,catalog/selectables.csv,sel_stingray_d84,staging_variant_matrix_rows.csv:Exterior 1:9:8311b21db6,Exterior 1,9,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_d84,catalog/selectables.csv,sel_stingray_d84,staging_variant_matrix_rows.csv:Exterior 1:9:947deee43e,Exterior 1,9,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_d84,catalog/selectables.csv,sel_stingray_d84,staging_variant_matrix_rows.csv:Exterior 1:9:f82dc66d47,Exterior 1,9,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_d86,catalog/selectables.csv,sel_stingray_d86,staging_variant_matrix_rows.csv:Exterior 1:10:04884872ab,Exterior 1,10,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_d86,catalog/selectables.csv,sel_stingray_d86,staging_variant_matrix_rows.csv:Exterior 1:10:506ad1cda2,Exterior 1,10,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_d86,catalog/selectables.csv,sel_stingray_d86,staging_variant_matrix_rows.csv:Exterior 1:10:bc9a6bf478,Exterior 1,10,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_d86,catalog/selectables.csv,sel_stingray_d86,staging_variant_matrix_rows.csv:Exterior 1:10:cafe765cb8,Exterior 1,10,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_d86,catalog/selectables.csv,sel_stingray_d86,staging_variant_matrix_rows.csv:Exterior 1:10:d8bb09b6e1,Exterior 1,10,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_d86,catalog/selectables.csv,sel_stingray_d86,staging_variant_matrix_rows.csv:Exterior 1:10:dbf2ae6f31,Exterior 1,10,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dpb,catalog/selectables.csv,sel_stingray_dpb,staging_variant_matrix_rows.csv:Exterior 1:83:2244e8399e,Exterior 1,83,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dpb,catalog/selectables.csv,sel_stingray_dpb,staging_variant_matrix_rows.csv:Exterior 1:83:456e1c60b5,Exterior 1,83,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dpb,catalog/selectables.csv,sel_stingray_dpb,staging_variant_matrix_rows.csv:Exterior 1:83:5b40f8b97a,Exterior 1,83,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dpb,catalog/selectables.csv,sel_stingray_dpb,staging_variant_matrix_rows.csv:Exterior 1:83:c4c548a44a,Exterior 1,83,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dpb,catalog/selectables.csv,sel_stingray_dpb,staging_variant_matrix_rows.csv:Exterior 1:83:f485da7f3d,Exterior 1,83,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dpb,catalog/selectables.csv,sel_stingray_dpb,staging_variant_matrix_rows.csv:Exterior 1:83:feea81d08a,Exterior 1,83,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dpc,catalog/selectables.csv,sel_stingray_dpc,staging_variant_matrix_rows.csv:Exterior 1:84:7dcc5c5942,Exterior 1,84,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dpc,catalog/selectables.csv,sel_stingray_dpc,staging_variant_matrix_rows.csv:Exterior 1:84:87708312e7,Exterior 1,84,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dpc,catalog/selectables.csv,sel_stingray_dpc,staging_variant_matrix_rows.csv:Exterior 1:84:93bd25ed95,Exterior 1,84,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dpc,catalog/selectables.csv,sel_stingray_dpc,staging_variant_matrix_rows.csv:Exterior 1:84:a2f5ddb444,Exterior 1,84,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dpc,catalog/selectables.csv,sel_stingray_dpc,staging_variant_matrix_rows.csv:Exterior 1:84:cad8be3d28,Exterior 1,84,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dpc,catalog/selectables.csv,sel_stingray_dpc,staging_variant_matrix_rows.csv:Exterior 1:84:edc94d381c,Exterior 1,84,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dpg,catalog/selectables.csv,sel_stingray_dpg,staging_variant_matrix_rows.csv:Exterior 1:85:2abf69854e,Exterior 1,85,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dpg,catalog/selectables.csv,sel_stingray_dpg,staging_variant_matrix_rows.csv:Exterior 1:85:58b13c0fec,Exterior 1,85,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dpg,catalog/selectables.csv,sel_stingray_dpg,staging_variant_matrix_rows.csv:Exterior 1:85:9fbe55ff43,Exterior 1,85,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dpg,catalog/selectables.csv,sel_stingray_dpg,staging_variant_matrix_rows.csv:Exterior 1:85:a80488e536,Exterior 1,85,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dpg,catalog/selectables.csv,sel_stingray_dpg,staging_variant_matrix_rows.csv:Exterior 1:85:de7e6e3f85,Exterior 1,85,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dpg,catalog/selectables.csv,sel_stingray_dpg,staging_variant_matrix_rows.csv:Exterior 1:85:fc24c650ab,Exterior 1,85,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dpl,catalog/selectables.csv,sel_stingray_dpl,staging_variant_matrix_rows.csv:Exterior 1:86:1676805b5c,Exterior 1,86,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dpl,catalog/selectables.csv,sel_stingray_dpl,staging_variant_matrix_rows.csv:Exterior 1:86:59ebf6687b,Exterior 1,86,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dpl,catalog/selectables.csv,sel_stingray_dpl,staging_variant_matrix_rows.csv:Exterior 1:86:6c202a7bff,Exterior 1,86,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dpl,catalog/selectables.csv,sel_stingray_dpl,staging_variant_matrix_rows.csv:Exterior 1:86:949a66d46b,Exterior 1,86,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dpl,catalog/selectables.csv,sel_stingray_dpl,staging_variant_matrix_rows.csv:Exterior 1:86:a451b2d041,Exterior 1,86,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dpl,catalog/selectables.csv,sel_stingray_dpl,staging_variant_matrix_rows.csv:Exterior 1:86:fe9e96c090,Exterior 1,86,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dpt,catalog/selectables.csv,sel_stingray_dpt,staging_variant_matrix_rows.csv:Exterior 1:87:1bc89b87b5,Exterior 1,87,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dpt,catalog/selectables.csv,sel_stingray_dpt,staging_variant_matrix_rows.csv:Exterior 1:87:403cf1ebd7,Exterior 1,87,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dpt,catalog/selectables.csv,sel_stingray_dpt,staging_variant_matrix_rows.csv:Exterior 1:87:5f8d208401,Exterior 1,87,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dpt,catalog/selectables.csv,sel_stingray_dpt,staging_variant_matrix_rows.csv:Exterior 1:87:6a8dd33649,Exterior 1,87,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dpt,catalog/selectables.csv,sel_stingray_dpt,staging_variant_matrix_rows.csv:Exterior 1:87:a066cfac95,Exterior 1,87,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dpt,catalog/selectables.csv,sel_stingray_dpt,staging_variant_matrix_rows.csv:Exterior 1:87:d45c685d95,Exterior 1,87,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dsy,catalog/selectables.csv,sel_stingray_dsy,staging_variant_matrix_rows.csv:Exterior 1:90:4dd741002c,Exterior 1,90,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dsy,catalog/selectables.csv,sel_stingray_dsy,staging_variant_matrix_rows.csv:Exterior 1:90:884ca06b8c,Exterior 1,90,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dsy,catalog/selectables.csv,sel_stingray_dsy,staging_variant_matrix_rows.csv:Exterior 1:90:899b121da4,Exterior 1,90,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dsy,catalog/selectables.csv,sel_stingray_dsy,staging_variant_matrix_rows.csv:Exterior 1:90:c434283be5,Exterior 1,90,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dsy,catalog/selectables.csv,sel_stingray_dsy,staging_variant_matrix_rows.csv:Exterior 1:90:ce44c8a1cc,Exterior 1,90,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dsy,catalog/selectables.csv,sel_stingray_dsy,staging_variant_matrix_rows.csv:Exterior 1:90:ebc57baf49,Exterior 1,90,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dsz,catalog/selectables.csv,sel_stingray_dsz,staging_variant_matrix_rows.csv:Exterior 1:91:1075f10866,Exterior 1,91,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dsz,catalog/selectables.csv,sel_stingray_dsz,staging_variant_matrix_rows.csv:Exterior 1:91:17d8f0c1d1,Exterior 1,91,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dsz,catalog/selectables.csv,sel_stingray_dsz,staging_variant_matrix_rows.csv:Exterior 1:91:84738ce995,Exterior 1,91,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dsz,catalog/selectables.csv,sel_stingray_dsz,staging_variant_matrix_rows.csv:Exterior 1:91:9a80304848,Exterior 1,91,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dsz,catalog/selectables.csv,sel_stingray_dsz,staging_variant_matrix_rows.csv:Exterior 1:91:c20144700f,Exterior 1,91,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dsz,catalog/selectables.csv,sel_stingray_dsz,staging_variant_matrix_rows.csv:Exterior 1:91:c442a82532,Exterior 1,91,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dt0,catalog/selectables.csv,sel_stingray_dt0,staging_variant_matrix_rows.csv:Exterior 1:93:2d4ba9f2c4,Exterior 1,93,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dt0,catalog/selectables.csv,sel_stingray_dt0,staging_variant_matrix_rows.csv:Exterior 1:93:30a5816f9b,Exterior 1,93,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dt0,catalog/selectables.csv,sel_stingray_dt0,staging_variant_matrix_rows.csv:Exterior 1:93:6447899e77,Exterior 1,93,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dt0,catalog/selectables.csv,sel_stingray_dt0,staging_variant_matrix_rows.csv:Exterior 1:93:6931372699,Exterior 1,93,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dt0,catalog/selectables.csv,sel_stingray_dt0,staging_variant_matrix_rows.csv:Exterior 1:93:a891481011,Exterior 1,93,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dt0,catalog/selectables.csv,sel_stingray_dt0,staging_variant_matrix_rows.csv:Exterior 1:93:bf95581fdc,Exterior 1,93,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dth,catalog/selectables.csv,sel_stingray_dth,staging_variant_matrix_rows.csv:Exterior 1:89:0934f9589c,Exterior 1,89,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dth,catalog/selectables.csv,sel_stingray_dth,staging_variant_matrix_rows.csv:Exterior 1:89:1df5d8ba6e,Exterior 1,89,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dth,catalog/selectables.csv,sel_stingray_dth,staging_variant_matrix_rows.csv:Exterior 1:89:67a22030fa,Exterior 1,89,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dth,catalog/selectables.csv,sel_stingray_dth,staging_variant_matrix_rows.csv:Exterior 1:89:7a939d85ff,Exterior 1,89,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dth,catalog/selectables.csv,sel_stingray_dth,staging_variant_matrix_rows.csv:Exterior 1:89:7c393bd4cc,Exterior 1,89,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dth,catalog/selectables.csv,sel_stingray_dth,staging_variant_matrix_rows.csv:Exterior 1:89:818b361efe,Exterior 1,89,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dub,catalog/selectables.csv,sel_stingray_dub,staging_variant_matrix_rows.csv:Exterior 1:92:3557816367,Exterior 1,92,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dub,catalog/selectables.csv,sel_stingray_dub,staging_variant_matrix_rows.csv:Exterior 1:92:4373e51899,Exterior 1,92,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dub,catalog/selectables.csv,sel_stingray_dub,staging_variant_matrix_rows.csv:Exterior 1:92:a30838650d,Exterior 1,92,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dub,catalog/selectables.csv,sel_stingray_dub,staging_variant_matrix_rows.csv:Exterior 1:92:aed760960c,Exterior 1,92,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dub,catalog/selectables.csv,sel_stingray_dub,staging_variant_matrix_rows.csv:Exterior 1:92:e93d764571,Exterior 1,92,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_dub,catalog/selectables.csv,sel_stingray_dub,staging_variant_matrix_rows.csv:Exterior 1:92:f885d582ca,Exterior 1,92,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_due,catalog/selectables.csv,sel_stingray_due,staging_variant_matrix_rows.csv:Exterior 1:81:163b9126ae,Exterior 1,81,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_due,catalog/selectables.csv,sel_stingray_due,staging_variant_matrix_rows.csv:Exterior 1:81:7140d6fd13,Exterior 1,81,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_due,catalog/selectables.csv,sel_stingray_due,staging_variant_matrix_rows.csv:Exterior 1:81:94631aa3c9,Exterior 1,81,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_due,catalog/selectables.csv,sel_stingray_due,staging_variant_matrix_rows.csv:Exterior 1:81:9473952a60,Exterior 1,81,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_due,catalog/selectables.csv,sel_stingray_due,staging_variant_matrix_rows.csv:Exterior 1:81:d17fb2b969,Exterior 1,81,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_due,catalog/selectables.csv,sel_stingray_due,staging_variant_matrix_rows.csv:Exterior 1:81:de21a4b3c1,Exterior 1,81,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_duk,catalog/selectables.csv,sel_stingray_duk,staging_variant_matrix_rows.csv:Exterior 1:82:00ed169c61,Exterior 1,82,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_duk,catalog/selectables.csv,sel_stingray_duk,staging_variant_matrix_rows.csv:Exterior 1:82:456aaaeb4e,Exterior 1,82,source_refs_member_table plan only; no canonical source refs written.
prop_stingray_exterior_duk,catalog/selectables.csv,sel_stingray_duk,staging_variant_matrix_rows.csv:Exterior 1:82:6654a4334f,Exterior 1,82,source_refs_member_table plan only; no canonical source refs written.
